Genre,Publisher,TotalSales
Racing,Codemasters,0.12
Racing,Codemasters,0.05
Racing,Codemasters,0.05
Racing,Codemasters,0.05
Racing,Codemasters,0.05
Racing,Codemasters,0.05
Racing,Codemasters,0.05
Racing,Codemasters,0.05
Racing,Codemasters,0.32
Racing,Codemasters,0.32
Racing,Codemasters,0.32
Racing,Codemasters,0.32
Racing,Codemasters,0.32
Racing,Codemasters,0.32
Racing,Codemasters,0.32
Misc,Activision,0.8
Misc,Activision,0.8
Misc,Activision,0.8
Misc,Activision,0.8
Misc,Activision,0.62
Misc,Activision,0.62
Misc,Activision,0.62
Misc,Activision,0.62
Misc,Activision,0.93
Misc,Activision,0.93
Misc,Activision,0.93
Misc,Activision,0.93
Adventure,Electronic Arts,0.79
Adventure,Electronic Arts,0.79
Adventure,Electronic Arts,0.79
Adventure,Electronic Arts,0.74
Adventure,Electronic Arts,0.74
Adventure,Electronic Arts,0.74
Adventure,Electronic Arts,0
Adventure,Electronic Arts,0
Adventure,Electronic Arts,0
RolePlaying,Square Enix,0.79
RolePlaying,Square Enix,0.79
Action,Ubisoft,0.77
Action,Ubisoft,0.77
Action,Ubisoft,0.77
Action,Ubisoft,0.77
Action,Ubisoft,0.77
Action,Ubisoft,0.77
Action,Ubisoft,0.77
Action,Ubisoft,0.9
Action,Ubisoft,0.9
Action,Ubisoft,0.9
Action,Ubisoft,0.9
Action,Ubisoft,0.9
Action,Ubisoft,0.9
Action,Ubisoft,0.9
Action,Ubisoft,0.72
Action,Ubisoft,0.72
Action,Ubisoft,0.72
Action,Ubisoft,0.72
Action,Ubisoft,0.72
Action,Ubisoft,0.72
Action,Ubisoft,0.72
Action,Ubisoft,0.4
Action,Ubisoft,0.4
Action,Ubisoft,0.4
Action,Ubisoft,0.4
Action,Ubisoft,0.4
Action,Ubisoft,0.4
Action,Ubisoft,0.4
Action,Ubisoft,0.04
Action,Ubisoft,0.04
Action,Ubisoft,0.04
Action,Ubisoft,0.04
Action,Ubisoft,0.04
Action,Ubisoft,0.04
Action,Ubisoft,0.04
Action,Ubisoft,0.61
Action,Ubisoft,0.61
Action,Ubisoft,0.61
Action,Ubisoft,0.61
Action,Ubisoft,0.61
Action,Ubisoft,0.61
Action,Ubisoft,0.61
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
RolePlaying,Namco Bandai,0.46
RolePlaying,Namco Bandai,0.46
RolePlaying,Namco Bandai,0.46
Action-Adventure,Sega,0
Action-Adventure,Sega,0
Action-Adventure,Sega,0
Action-Adventure,Sega,0
Action-Adventure,Sega,0
Action-Adventure,Sega,0
Action-Adventure,Sega,0
Action-Adventure,Sega,0
Action-Adventure,Sega,0
Action-Adventure,Sega,0
Action-Adventure,Sega,0
Racing,Atari,0.68
Racing,Atari,0.68
Racing,Atari,0.68
Racing,Atari,0.63
Racing,Atari,0.63
Racing,Atari,0.63
Racing,Atari,0.19
Racing,Atari,0.19
Racing,Atari,0.19
RolePlaying,Sega,0
RolePlaying,Sega,0
RolePlaying,Sega,0
RolePlaying,Square Enix,0.01
RolePlaying,Square Enix,0.01
RolePlaying,Square Enix,0.01
Sports,EA Sports,0.66
Sports,EA Sports,0.66
Sports,EA Sports,0.66
Sports,EA Sports,0.57
Sports,EA Sports,0.57
Sports,EA Sports,0.57
Action,Electronic Arts,0.63
Action,Electronic Arts,0.63
Action,Electronic Arts,0.63
Action,Electronic Arts,0.63
Action,Electronic Arts,0.63
Action,Electronic Arts,0.75
Action,Electronic Arts,0.75
Action,Electronic Arts,0.75
Action,Electronic Arts,0.75
Action,Electronic Arts,0.75
Action,Electronic Arts,0.1
Action,Electronic Arts,0.1
Action,Electronic Arts,0.1
Action,Electronic Arts,0.1
Action,Electronic Arts,0.1
Action,Electronic Arts,0.02
Action,Electronic Arts,0.02
Action,Electronic Arts,0.02
Action,Electronic Arts,0.02
Action,Electronic Arts,0.02
Shooter,Ubisoft,0.6
Shooter,Ubisoft,0.6
Shooter,Ubisoft,0.6
Shooter,Ubisoft,0.88
Shooter,Ubisoft,0.88
Shooter,Ubisoft,0.88
Shooter,Ubisoft,0.03
Shooter,Ubisoft,0.03
Shooter,Ubisoft,0.03
Misc,Warner Bros. Interactive,0.56
Misc,Warner Bros. Interactive,0.56
Misc,Warner Bros. Interactive,0.56
Misc,Warner Bros. Interactive,0.56
Misc,Warner Bros. Interactive,0.42
Misc,Warner Bros. Interactive,0.42
Misc,Warner Bros. Interactive,0.42
Misc,Warner Bros. Interactive,0.42
Misc,Warner Bros. Interactive,0.7
Misc,Warner Bros. Interactive,0.7
Misc,Warner Bros. Interactive,0.7
Misc,Warner Bros. Interactive,0.7
Misc,Warner Bros. Interactive,0.45
Misc,Warner Bros. Interactive,0.45
Misc,Warner Bros. Interactive,0.45
Misc,Warner Bros. Interactive,0.45
Shooter,Activision,0.56
Shooter,Activision,0.56
Shooter,Activision,0.56
Shooter,Activision,0.63
Shooter,Activision,0.63
Shooter,Activision,0.63
Shooter,Activision,0.04
Shooter,Activision,0.04
Shooter,Activision,0.04
Misc,Microsoft,0.55
RolePlaying,CDV Software Entertainment,0.54
RolePlaying,CDV Software Entertainment,0.54
RolePlaying,CDV Software Entertainment,0.54
RolePlaying,CDV Software Entertainment,0.61
RolePlaying,CDV Software Entertainment,0.61
RolePlaying,CDV Software Entertainment,0.61
Action,Sega,0
Action,Sega,0
Action,Sega,0
Action,Sega,0
Action,Sega,0
Action,Sega,0
Action,Sega,0
Shooter,Warner Bros. Interactive,0.52
Shooter,Warner Bros. Interactive,0.52
Shooter,Warner Bros. Interactive,0.52
Shooter,Warner Bros. Interactive,0.47
Shooter,Warner Bros. Interactive,0.47
Shooter,Warner Bros. Interactive,0.47
Shooter,Warner Bros. Interactive,0.09
Shooter,Warner Bros. Interactive,0.09
Shooter,Warner Bros. Interactive,0.09
Simulation,505 Games,0.51
Simulation,505 Games,0.51
Simulation,505 Games,0.51
Simulation,505 Games,0.51
Simulation,505 Games,0.51
Simulation,505 Games,0.69
Simulation,505 Games,0.69
Simulation,505 Games,0.69
Simulation,505 Games,0.69
Simulation,505 Games,0.69
Simulation,505 Games,0.06
Simulation,505 Games,0.06
Simulation,505 Games,0.06
Simulation,505 Games,0.06
Simulation,505 Games,0.06
Simulation,505 Games,0.19
Simulation,505 Games,0.19
Simulation,505 Games,0.19
Simulation,505 Games,0.19
Simulation,505 Games,0.19
Fighting,Namco Bandai,0.51
Fighting,Namco Bandai,0.51
Fighting,Namco Bandai,0.77
Fighting,Namco Bandai,0.77
Action,Electronic Arts,0.51
Action,Electronic Arts,0.51
Action,Electronic Arts,0.51
Action,Electronic Arts,0.48
Action,Electronic Arts,0.48
Action,Electronic Arts,0.48
Shooter,Bethesda Softworks,0.5
Shooter,Bethesda Softworks,0.5
Shooter,Bethesda Softworks,0.62
Shooter,Bethesda Softworks,0.62
Strategy,Electronic Arts,0.35
Strategy,Electronic Arts,0.35
Sports,EA Sports,0.45
Sports,EA Sports,0.45
Sports,EA Sports,0.45
Sports,EA Sports,0.45
Sports,EA Sports,0.54
Sports,EA Sports,0.54
Sports,EA Sports,0.54
Sports,EA Sports,0.54
Sports,EA Sports,0.24
Sports,EA Sports,0.24
Sports,EA Sports,0.24
Sports,EA Sports,0.24
Action,Konami,0.45
Action,Konami,0.45
Action,Konami,0.45
Action,Konami,0.39
Action,Konami,0.39
Action,Konami,0.39
Simulation,Sega,0
Simulation,Sega,0
Simulation,Sega,0
Simulation,Sega,0
Simulation,Sega,0
Simulation,Sega,0
Shooter,Warner Bros. Interactive,0.37
Shooter,Warner Bros. Interactive,0.37
Shooter,Warner Bros. Interactive,0.37
Shooter,Warner Bros. Interactive,0.29
Shooter,Warner Bros. Interactive,0.29
Shooter,Warner Bros. Interactive,0.29
Shooter,Warner Bros. Interactive,0.01
Shooter,Warner Bros. Interactive,0.01
Shooter,Warner Bros. Interactive,0.01
Shooter,Warner Bros. Interactive,0.35
Shooter,Warner Bros. Interactive,0.35
Shooter,Warner Bros. Interactive,0.35
Shooter,Warner Bros. Interactive,0.53
Shooter,Warner Bros. Interactive,0.53
Shooter,Warner Bros. Interactive,0.53
Shooter,Warner Bros. Interactive,0
Shooter,Warner Bros. Interactive,0
Shooter,Warner Bros. Interactive,0
Action,Sega,0
Action,Sega,0
Action,Sega,0
Action,Microsoft,0.33
Action,Microsoft,0.33
Action,Iceberg Interactive,0
Action,Iceberg Interactive,0
Sports,Sega,0.33
Sports,Sega,0.33
Sports,Sega,0.33
Sports,Sega,0.33
Sports,Sega,0.38
Sports,Sega,0.38
Sports,Sega,0.38
Sports,Sega,0.38
Sports,Sega,0.37
Sports,Sega,0.37
Sports,Sega,0.37
Sports,Sega,0.37
Sports,Sega,0
Sports,Sega,0
Sports,Sega,0
Sports,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Sports,Electronic Arts,0.32
Sports,Electronic Arts,0.32
Sports,Electronic Arts,0.33
Sports,Electronic Arts,0.33
Strategy,Eidos Interactive,0.32
Strategy,Eidos Interactive,0.32
Strategy,Eidos Interactive,0.32
Strategy,Eidos Interactive,0.02
Strategy,Eidos Interactive,0.02
Strategy,Eidos Interactive,0.02
Shooter,Sega,0.01
Shooter,Sega,0.01
Shooter,Sega,0.01
Shooter,Sega,0.01
Shooter,Sega,0.01
Action,Codemasters,0.32
Action,Codemasters,0.32
Action,Codemasters,0.32
Action,Codemasters,0.32
Action,Codemasters,0.32
Action,Codemasters,0.32
Action,Codemasters,0.03
Action,Codemasters,0.03
Action,Codemasters,0.03
Sports,Sega,0
Sports,Sega,0
Sports,Sega,0
Sports,Sega,0
Shooter,Activision,0.32
Shooter,Activision,0.32
Shooter,Activision,0.32
Shooter,Activision,0.24
Shooter,Activision,0.24
Shooter,Activision,0.24
Racing,Codemasters,0.31
Racing,Codemasters,0.31
Racing,Codemasters,0.31
Racing,Codemasters,0.24
Racing,Codemasters,0.24
Racing,Codemasters,0.24
Racing,Codemasters,0.02
Racing,Codemasters,0.02
Racing,Codemasters,0.02
Sports,Home Entertainment Suppliers,0.25
Sports,Home Entertainment Suppliers,0.25
Sports,Home Entertainment Suppliers,0.25
Sports,Home Entertainment Suppliers,0.25
Sports,Home Entertainment Suppliers,0
Sports,Home Entertainment Suppliers,0
Sports,Home Entertainment Suppliers,0
Sports,Home Entertainment Suppliers,0
Action,Eidos Interactive,0.29
Action,Eidos Interactive,0.29
Action,Eidos Interactive,0.29
Action,Eidos Interactive,0.29
Action,Eidos Interactive,0.29
Action,Eidos Interactive,0.29
Action,Eidos Interactive,0.34
Action,Eidos Interactive,0.34
Action,Eidos Interactive,0.34
Action,Eidos Interactive,0.34
Action,Eidos Interactive,0.34
Action,Eidos Interactive,0.34
Action,Eidos Interactive,0.37
Action,Eidos Interactive,0.37
Action,Eidos Interactive,0.37
Action,Eidos Interactive,0.37
Action,Eidos Interactive,0.37
Action,Eidos Interactive,0.37
Action,Eidos Interactive,0.34
Action,Eidos Interactive,0.34
Action,Eidos Interactive,0.34
Action,Eidos Interactive,0.34
Action,Eidos Interactive,0.34
Action,Eidos Interactive,0.34
Action,Eidos Interactive,0.02
Action,Eidos Interactive,0.02
Action,Eidos Interactive,0.02
Action,Eidos Interactive,0.02
Action,Eidos Interactive,0.02
Action,Eidos Interactive,0.02
Shooter,Atari,0.29
Shooter,Atari,0.29
Shooter,Atari,0.29
Shooter,Atari,0.29
Shooter,Atari,0.25
Shooter,Atari,0.25
Shooter,Atari,0.25
Shooter,Atari,0.25
Shooter,Atari,0.01
Shooter,Atari,0.01
Shooter,Atari,0.01
Shooter,Atari,0.01
Misc,Konami,0.27
Misc,Konami,0.27
Misc,Konami,0.27
Misc,Konami,0.27
Misc,Konami,0.08
Misc,Konami,0.08
Misc,Konami,0.08
Misc,Konami,0.08
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Adventure,Capcom,0.28
Adventure,Capcom,0.28
Adventure,Capcom,0.28
Adventure,Capcom,0.28
Adventure,Capcom,0.28
Adventure,Capcom,0.28
Adventure,Capcom,0.36
Adventure,Capcom,0.36
Adventure,Capcom,0.36
Adventure,Capcom,0.36
Adventure,Capcom,0.36
Adventure,Capcom,0.36
Adventure,Capcom,0
Adventure,Capcom,0
Adventure,Capcom,0
Adventure,Capcom,0
Adventure,Capcom,0
Adventure,Capcom,0
Fighting,Sega,0
Fighting,Sega,0
RolePlaying,Square Enix,0.27
RolePlaying,Square Enix,0.27
Sports,Activision,0.27
Sports,Activision,0.27
Sports,Activision,0.27
Sports,Activision,0.4
Sports,Activision,0.4
Sports,Activision,0.4
Sports,Activision,1.7
Sports,Activision,1.7
Sports,Activision,1.7
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,PopCap Games,0
Misc,PopCap Games,0
Misc,PopCap Games,0
Misc,PopCap Games,0
Misc,PopCap Games,0
Misc,PopCap Games,0
Misc,PopCap Games,0
Misc,PopCap Games,0
Misc,PopCap Games,0
Misc,PopCap Games,0
Misc,PopCap Games,0
Misc,PopCap Games,0
Misc,PopCap Games,0
Misc,PopCap Games,0
Misc,PopCap Games,0
Misc,PopCap Games,0
Misc,PopCap Games,0
Misc,PopCap Games,0
Misc,PopCap Games,0
Misc,PopCap Games,0
Misc,PopCap Games,0
Misc,PopCap Games,0
Misc,PopCap Games,0
Misc,PopCap Games,0
Misc,PopCap Games,0
Misc,PopCap Games,0
Misc,PopCap Games,0
Misc,PopCap Games,0
Misc,PopCap Games,0
Misc,PopCap Games,0
Misc,PopCap Games,0
Misc,PopCap Games,0
Misc,PopCap Games,0
Misc,PopCap Games,0
Misc,PopCap Games,0
Misc,PopCap Games,0
Misc,PopCap Games,0
Misc,PopCap Games,0
Misc,PopCap Games,0
Misc,PopCap Games,0
Misc,PopCap Games,0
Misc,PopCap Games,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Shooter,SouthPeak Interactive,0.27
Shooter,SouthPeak Interactive,0.27
Shooter,SouthPeak Interactive,0.27
Shooter,SouthPeak Interactive,0.05
Shooter,SouthPeak Interactive,0.05
Shooter,SouthPeak Interactive,0.05
Action,KOEI,0.24
Action,KOEI,0.24
Action,KOEI,0.34
Action,KOEI,0.34
RolePlaying,Bethesda Softworks,0.24
RolePlaying,Bethesda Softworks,0.24
RolePlaying,Bethesda Softworks,0
RolePlaying,Bethesda Softworks,0
Action,Namco Bandai,0.24
Action,Namco Bandai,0.24
Action,Namco Bandai,0.2
Action,Namco Bandai,0.2
Strategy,Kalypso,0.22
Strategy,Kalypso,0.22
Strategy,Kalypso,0.04
Strategy,Kalypso,0.04
Adventure,Disney Interactive Studios,0.21
Adventure,Disney Interactive Studios,0.21
Adventure,Disney Interactive Studios,0.21
Adventure,Disney Interactive Studios,0.21
Adventure,Disney Interactive Studios,0.21
Adventure,Disney Interactive Studios,0.23
Adventure,Disney Interactive Studios,0.23
Adventure,Disney Interactive Studios,0.23
Adventure,Disney Interactive Studios,0.23
Adventure,Disney Interactive Studios,0.23
Adventure,Disney Interactive Studios,0.35
Adventure,Disney Interactive Studios,0.35
Adventure,Disney Interactive Studios,0.35
Adventure,Disney Interactive Studios,0.35
Adventure,Disney Interactive Studios,0.35
Adventure,Disney Interactive Studios,0.7
Adventure,Disney Interactive Studios,0.7
Adventure,Disney Interactive Studios,0.7
Adventure,Disney Interactive Studios,0.7
Adventure,Disney Interactive Studios,0.7
Shooter,THQ,0.21
Shooter,THQ,0.21
Shooter,THQ,0.19
Shooter,THQ,0.19
Sports,XS Games,0.21
Sports,XS Games,0.21
Sports,XS Games,0.21
Sports,XS Games,0.48
Sports,XS Games,0.48
Sports,XS Games,0.48
Sports,XS Games,0
Sports,XS Games,0
Sports,XS Games,0
Action,Sega,0.39
Action,Sega,0.39
Action,Sega,0.39
Adventure,Ubisoft,0.2
Adventure,Ubisoft,0.2
Adventure,Ubisoft,0.2
Adventure,Ubisoft,0.28
Adventure,Ubisoft,0.28
Adventure,Ubisoft,0.28
Sports,Codemasters,0.2
Sports,Codemasters,0.2
Sports,Codemasters,0.2
Sports,Codemasters,0.2
Sports,Codemasters,0.17
Sports,Codemasters,0.17
Sports,Codemasters,0.17
Sports,Codemasters,0.17
Sports,Codemasters,0.23
Sports,Codemasters,0.23
Sports,Codemasters,0.23
Sports,Codemasters,0.23
Sports,Codemasters,0
Sports,Codemasters,0
Sports,Codemasters,0
Sports,Codemasters,0
RolePlaying,Deep Silver,0.19
RolePlaying,Deep Silver,0.19
RolePlaying,Deep Silver,0.19
RolePlaying,Deep Silver,0.14
RolePlaying,Deep Silver,0.14
RolePlaying,Deep Silver,0.14
Simulation,Bethesda Softworks,0.18
Simulation,Bethesda Softworks,0.18
Shooter,Sega,0
Shooter,Sega,0
Shooter,Sega,0
Sports,505 Games,0.18
Sports,505 Games,0.18
Sports,505 Games,0.18
Sports,505 Games,0.18
Sports,Sega,0
Racing,Sega,0
Racing,Sega,0
Racing,Sega,0
Racing,Sega,0
Racing,Sega,0
Action,Namco Bandai,0.16
Action,Namco Bandai,0.16
Action,Namco Bandai,0.16
Action,Namco Bandai,0.16
Action,Namco Bandai,0.16
Shooter,SouthPeak Interactive,0.18
Shooter,SouthPeak Interactive,0.18
Shooter,SouthPeak Interactive,0
Shooter,SouthPeak Interactive,0
Racing,Atari,0.17
Action,Sega,0.05
Action,Sega,0.05
Action,Sega,0.05
Action,Sega,0.05
Action,Sega,0.05
Action,Sega,0.05
Action,Sega,0.05
Action,Sega,0.05
Action,Sega,0.05
Action,Sega,0.05
Action,Playlogic Game Factory,0.17
Action,Playlogic Game Factory,0.17
Action,Playlogic Game Factory,0.17
Action,Playlogic Game Factory,0.17
Action,Playlogic Game Factory,0.17
Action,Playlogic Game Factory,0.17
Sports,Focus Home Interactive,0.17
Sports,Focus Home Interactive,0.17
Sports,Focus Home Interactive,0.17
Sports,Focus Home Interactive,0.17
Sports,Focus Home Interactive,0.17
Sports,Focus Home Interactive,0
Sports,Focus Home Interactive,0
Sports,Focus Home Interactive,0
Sports,Focus Home Interactive,0
Sports,Focus Home Interactive,0
Sports,Focus Home Interactive,0.06
Sports,Focus Home Interactive,0.06
Sports,Focus Home Interactive,0.06
Sports,Focus Home Interactive,0.06
Sports,Focus Home Interactive,0.06
Sports,Focus Home Interactive,0.01
Sports,Focus Home Interactive,0.01
Sports,Focus Home Interactive,0.01
Sports,Focus Home Interactive,0.01
Sports,Focus Home Interactive,0.01
Sports,Sega,0
Sports,Sega,0
Sports,Sega,0
Sports,Sega,0
Sports,Sega,0
Adventure,Codemasters,0.16
Adventure,Codemasters,0.16
Adventure,Codemasters,0.16
Adventure,Codemasters,0.1
Adventure,Codemasters,0.1
Adventure,Codemasters,0.1
Adventure,Codemasters,0.01
Adventure,Codemasters,0.01
Adventure,Codemasters,0.01
Sports,Aspyr,0.16
Sports,Aspyr,0.16
Sports,Sega,0
Sports,Sega,0
Action,Activision,0.16
Action,Activision,0.16
Action,Activision,0.16
Action,Activision,0.16
Action,Activision,0.17
Action,Activision,0.17
Action,Activision,0.17
Action,Activision,0.17
Action,Activision,0.19
Action,Activision,0.19
Action,Activision,0.19
Action,Activision,0.19
Action,Activision,0.18
Action,Activision,0.18
Action,Activision,0.18
Action,Activision,0.18
Adventure,Focus Home Interactive,0.16
Adventure,Focus Home Interactive,0.16
Adventure,Focus Home Interactive,0.01
Adventure,Focus Home Interactive,0.01
Action,Unknown,0.16
Action,Unknown,0.16
Action,Unknown,0.16
Strategy,Sega,0.15
Strategy,Sega,0.15
Strategy,Sega,0.15
Strategy,Sega,0.17
Strategy,Sega,0.17
Strategy,Sega,0.17
Strategy,Sega,0.02
Strategy,Sega,0.02
Strategy,Sega,0.02
Puzzle,PopCap Games,0.14
Puzzle,PopCap Games,0.14
Puzzle,PopCap Games,0.14
Puzzle,PopCap Games,0.14
Puzzle,PopCap Games,0.14
Puzzle,PopCap Games,0.14
Puzzle,PopCap Games,0.15
Puzzle,PopCap Games,0.15
Puzzle,PopCap Games,0.15
Puzzle,PopCap Games,0.15
Puzzle,PopCap Games,0.15
Puzzle,PopCap Games,0.15
Puzzle,PopCap Games,0.34
Puzzle,PopCap Games,0.34
Puzzle,PopCap Games,0.34
Puzzle,PopCap Games,0.34
Puzzle,PopCap Games,0.34
Puzzle,PopCap Games,0.34
Action,SouthPeak Interactive,0.14
Action,SouthPeak Interactive,0.14
Action,SouthPeak Interactive,0.14
Action,SouthPeak Interactive,0.14
Action,SouthPeak Interactive,0.14
Action,SouthPeak Interactive,0.14
Action,SouthPeak Interactive,0
Action,SouthPeak Interactive,0
Action,SouthPeak Interactive,0
Simulation,Ubisoft,0.14
Simulation,Ubisoft,0.14
Simulation,Ubisoft,0
Simulation,Ubisoft,0
Misc,Warner Bros. Interactive,0.14
Misc,Warner Bros. Interactive,0.14
Misc,Warner Bros. Interactive,0.14
Misc,Warner Bros. Interactive,0.13
Misc,Warner Bros. Interactive,0.13
Misc,Warner Bros. Interactive,0.13
Misc,Warner Bros. Interactive,0.14
Misc,Warner Bros. Interactive,0.14
Misc,Warner Bros. Interactive,0.14
RolePlaying,DTP Entertainment,0.05
RolePlaying,DTP Entertainment,0.05
RolePlaying,DTP Entertainment,0.05
Action,THQ,0.09
Action,THQ,0.09
Action,Sega,0
Action,Sega,0
Action,Sega,0
Action,Sega,0
Action,Sega,0
Action,Sega,0
Shooter,Sega,0
Shooter,Sega,0
Shooter,D3 Publisher,0.12
Shooter,D3 Publisher,0.12
Shooter,D3 Publisher,0.13
Shooter,D3 Publisher,0.13
Puzzle,THQ,0.12
Puzzle,THQ,0.12
Puzzle,THQ,0.12
Puzzle,THQ,0.27
Puzzle,THQ,0.27
Puzzle,THQ,0.27
Puzzle,THQ,0.24
Puzzle,THQ,0.24
Puzzle,THQ,0.24
Racing,Black Bean Games,0.12
Racing,Black Bean Games,0.12
Racing,Black Bean Games,0.12
Racing,Black Bean Games,0.12
Racing,Black Bean Games,0.2
Racing,Black Bean Games,0.2
Racing,Black Bean Games,0.2
Racing,Black Bean Games,0.2
Racing,Black Bean Games,0.01
Racing,Black Bean Games,0.01
Racing,Black Bean Games,0.01
Racing,Black Bean Games,0.01
Misc,Sega,0
Misc,Sega,0
Fighting,Ignition Entertainment,0.11
Fighting,Ignition Entertainment,0.11
Fighting,Ignition Entertainment,0.16
Fighting,Ignition Entertainment,0.16
Platform,Warner Bros. Interactive,0.11
Platform,Warner Bros. Interactive,0.11
Platform,Warner Bros. Interactive,0.11
Platform,Warner Bros. Interactive,0.11
Platform,Warner Bros. Interactive,0.11
Platform,Warner Bros. Interactive,0.11
Platform,Warner Bros. Interactive,0.11
Platform,Warner Bros. Interactive,0.11
Platform,Warner Bros. Interactive,0.12
Platform,Warner Bros. Interactive,0.12
Platform,Warner Bros. Interactive,0.12
Platform,Warner Bros. Interactive,0.12
Platform,Warner Bros. Interactive,0.15
Platform,Warner Bros. Interactive,0.15
Platform,Warner Bros. Interactive,0.15
Platform,Warner Bros. Interactive,0.15
Action,Majesco,0.11
Action,Majesco,0.11
Action,Majesco,0.11
Action,Majesco,0.33
Action,Majesco,0.33
Action,Majesco,0.33
Action,Majesco,0.33
Action,Majesco,0.33
Action,Majesco,0.33
Action,Sega,0
Action,Sega,0
Action,Sega,0
Action,Sega,0.11
Action,Sega,0.11
Action,Sega,0.11
Action,Sega,0.11
Action,Sega,0.11
Action,Sega,0.11
Action,Sega,0.11
Action,Sega,0.11
Action,Sega,0.2
Action,Sega,0.2
Action,Sega,0.2
Action,Sega,0.2
Action,Sega,0.39
Action,Sega,0.39
Action,Sega,0.39
Action,Sega,0.39
Shooter,Bethesda Softworks,0.11
Shooter,Bethesda Softworks,0.11
Shooter,Bethesda Softworks,0.11
Shooter,Bethesda Softworks,0.13
Shooter,Bethesda Softworks,0.13
Shooter,Bethesda Softworks,0.13
Shooter,Bethesda Softworks,0
Shooter,Bethesda Softworks,0
Shooter,Bethesda Softworks,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
Misc,Sega,0
